search_postcode,search_radius,date_scraped,date_posted,valid_until,job_id,job_title,job_type,location,contact_name,start_date,salary_min,listed_on,recruiter,recruiter_url,job_reference,url,job_description,job_skills,addressLocality,addressRegion,postalCode,addressCountry
W4 2LP,[5],2018-11-28 21:44:07,2018-10-30,2018-11-30T00:00,2590145,3rd Line Engineer,FULL_TIME,"Wembley,Greater London,HA0,GB",Frances Cocker,ASAP,[45000],2018-10-30,Nigel Frank International,http://,*92732_1540907083,https://www.technojobs.co.uk/job/2590145/3rd-line-engineer/,"3rd Line Technical Engineer - 45k - North West London

My client is an IT consultancy based in North West London who provide high quality, best practice IT solutions using Tier 1 vendors. 

They are on a growth trajectory and are looking for a strong 3rd technical engineer who is willing to work in tandem with other 2nd and 3rd liners and independently on specific projects.

They're looking for someone with a solid grasp of:

VMWare ESXI 6.5 + Hypervisor, Cisco networking and Microsoft Server technologies.
 A detailed understanding of other platforms / applications would be extremely advantageous (Azure/AWS).
 
You will be expected to provide on-site and remote support liaising with end users as required. You will therefore need to be an exceptional communicator who is able to work autonomously to deliver effective solutions that meet clients' requirements

What this means for you:

 * Exposure to high quality IT infrastructures with boutique clients who are leaders in their own market segments
 * Supported by colleagues who are passionate about the delivery of progressive cutting edge technical solutions
 * The opportunity to learn and to play a part in shaping the future of the business.

Mandatory skills / experience
  
 - AWS, Azure, O365 enterprise cloud platforms
 - Hypervisor technologies - VMware ESXi mainly
 - Networking knowledge to a Cisco CCNA / CCNP standard
 - Microsoft Windows 2012/ 2016

The office is located in North West London and working hours are Monday - Friday 9am - 5pm. Salary is up to &pound;45 000 DOE with other benefits and bonuses which can be disussed during an intial screening call.

Please call Fran on [Telephone number removed]  or email Click here to contact this recruiter for more information.

 

Azure, AzureAD, Office 365, O365, Active Directory, Sharepoint, Microsoft, Infrastructure, Exchange, MCSA, Architect, Consultant, Pre Sales, Buckinghamshire, London, Hertfordshire, AWS, Engineer, Infrastructure, Amazon Web Services","engineer,microsoft,networking,cisco,windows,cloud,vmware,support,ccnp,ccna,tandem",Wembley,Greater London,HA0,GB
W4 2LP,[5],2018-11-28 21:44:07,2018-11-20,2018-12-20T00:00,2600017,Data Analyst,CONTRACTOR,"West London,Greater London,W12,GB",Rachel Eccles,ASAP,[450],2018-11-20,Experis IT,http://,BBBH93237_1542732675,https://www.technojobs.co.uk/job/2600017/data-analyst/,"Role: Data Analyst
 Location: Osterley, West London
 Duration: 3 months
 Start Date: ASAP 

As a member of the Development Team within Data Technology & operations, you'll help deliver technical solutions that will meet the business requirements of our stakeholders. This will entail analysing, developing, testing and deploying the appropriate solution through the development lifecycle. 

 * Produce deliverables that follow the development standards and principles, on time.
 * Produce a detailed breakdown of development tasks on projects
 * Adhere to the end to end change process and raise appropriate paperwork in a timely manner
 * Supporting formal change management processes, in conjunction with the development manager
 * Work with and assist the other teams within the department and provide technical & domain input.
 * Assist with the mentoring of associate developers and colleagues during the project lifecycle
 * Help drive data architecture and solution data modelling decisions by demonstrating a working understanding of the underlying data requirements, source systems and target business areas
 * Support the capture and management of functional and non-functional system requirements according to agreed standards and principles
 * Be involved in the impact assessment from current to future state and contribute to estimates for the cost of the proposed changes.

Your skills: 

 * Experience working with log analytics (the role is working with user-interaction data from our STBs, so any background in similar or web traffic analytics would be a bonus).

 * In depth understanding of large scale data, such as data warehouses and their best practice and principles of managing them
 * Experience of integration projects on large-scale environments
 * Experience of ETL technical design, development and support
 * Excellent SQL skills
 * Apt at dimensional modelling
 * Experience in an ETL tool-preferably Ab Initio or Informatica but not essential.
 * Demonstrates exceptional communication and interpersonal skills and has a proven ability to influence technical decisions in a fast-moving commercial environment.
 * Comfortable manging the demands of many priorities and conflicting requests

Please submit CVs in the first instance","analytics,etl,testing,architecture,support,informatica,analyst,sql",West London,Greater London,W12,GB
W4 2LP,[5],2018-11-28 21:44:08,2018-11-12,2018-12-12T00:00,2596288,Data Architect,CONTRACTOR,"West London,Greater London,W12,GB",Rachel Eccles,ASAP,[650],2018-11-12,Experis IT,http://,BBBH92566_1542042060,https://www.technojobs.co.uk/job/2596288/data-architect/,"Role: Data Architect  
Location: Osterley
 Start Date: ASAP
 Duration: 3-6 months 

A Data Architect enables us to use data for the benefit of our customers and internal stakeholders by working with the business to acquire process and store data. 

The role holder will lead requirements gathering and architecture design to ensure we have effective and well-described architectures. They will be flexible in ways of working to deliver value at speed whilst makes sure the design meets today's and future needs, for example, the use of Design Thinking, the development of prototypes and working with a multi-discipline Squad team. 

As a member of the Data, Technology & Operations team a Data Architect will: 

* Be responsible for both gathering and recording user stories and requirements, and to actively propose solutions and capabilities. 
* Perform analysis and design for new data products. The analysis and design deliverables will be both paper deliverables and prototypes 
* Collaborative working within the Architecture team and will our stakeholders 
* Work with project managers, squad leads, developers, testers and the operations team (using the squad model), to iterate delivery of incremental value to our users. 
* Maintain architectural standards that assure data product development projects align with business objectives. 
* Be responsible for the playback of requirements and design 
* Participate in the Architecture Board, Peer Review process and other relevant technical communities to ensure that the architecture meets standards, develops new standards where necessary and knowledge is shared. 
* Assist technical teams with issues needing domain, data and technical expertise or complex systems knowledge. 
* Be forward looking to bring state of the art practices and techniques 

Candidate Specification  

* Demonstrable experience and prior accountability for user stories and requirements through to design, and experience in taking responsibility for the design meeting business functional and non-functional requirements 
* The Data Architect will be able to deliver and lead processes that are appropriate for the project delivery, including but not limited to leading Design Thinking, workshops, requirements gathering and validation processes, and delivering high level designs. 
* Expertise in information management and customer centric decision making and quad-play domains. 
* Expertise in: 
o The storage and processing of data in Google Cloud Platform, 
o Inmon and Kimball approaches to data modelling and schemas, 
o Data integration / extraction, transformation and load (ETL) of data. 
* Experience of working in a matrix team to deliver projects whilst demonstrating accountability for the user stories, requirements and architecture. 
* Experience of Cloud and Big Data technologies including the following would be advantageous: Google Cloud Platform, Apache Beam, Python, Java, SQL, Tableau, Netezza, and Sybase IQ. 
* Experience with CRM, telephony, web technologies, OTT, and digital systems. 
* Articulate, with excellent written and verbal communication, and strong presentation skills, able to produce high quality, well-structured documentation. 

If you are successful in your application for this role, your appointment will be subject to receiving a positive outcome from your Criminal Record Check.","architect,architecture,cloud,analysis,google,apache,digital,validation,sybase",West London,Greater London,W12,GB
W4 2LP,[5],2018-11-28 21:44:08,2018-11-26,2018-12-26T00:00,2602309,IT&amp;S Support Engineer,CONTRACTOR,"London,Greater London,Nw1,GB",,,[31000],2018-11-26,The Francis Crick Institute,http://,9187,https://www.technojobs.co.uk/job/2602309/itamps-support-engineer/,"We are looking for an IT&S Support Engineer to join us and provide 1st/2nd line support at the Francis Crick Institute. The successful candidate should have previous experience in an IT helpdesk environment and be a quick learner. Strong organisational and customer service skills are also needed.

This role is fixed-term for 12 months.

Description 

The Crick has required a state-of-the-art IT&S infrastructure to enable world-leading scientific research. The Crick&rsquo;s IT&S is science'focused, flexible, and forward-looking, and it expedites collaboration within and beyond the Institute. Research at The Crick is data-intensive, and involves experimental, theoretical and computational science. 
The IT&S Support Engineer will report to the IT&S Helpdesk Manager, providing 1st and 2nd line IT&S support, with primary focus on resolving issues remotely using existing technologies and when necessary by desk visit.

About us

The Francis Crick Institute is a biomedical discovery institute dedicated to understanding the fundamental biology underlying health and disease. Its work is helping to understand why disease develops and to translate discoveries into new ways to prevent, diagnose and treat illnesses such as cancer, heart disease, stroke, infections, and neurodegenerative diseases.
An independent organisation, its founding partners are the Medical Research Council (MRC), Cancer Research UK, Wellcome, UCL (University College London), Imperial College London and King&rsquo;s College London.
The Crick was formed in 2015, and in 2016 it moved into a new state-of-the-art building in central London which brings together 1500 scientists and support staff working collaboratively across disciplines, making it the biggest biomedical research facility under in one building in Europe.
The Francis Crick Institute will be world-class with a strong national role. Its distinctive vision for excellence includes commitments to collaboration; developing emerging talent and exporting it the rest of the UK; public engagement; and helping turn discoveries into treatments as quickly as possible to improve lives and strengthen the economy.","support,engineer,helpdesk,health,rest",London,Greater London,Nw1,GB
W4 2LP,[5],2018-11-28 21:44:08,2018-11-26,2018-12-26T00:00,2602009,HTML Developer,CONTRACTOR,"West London,Greater London,W12,GB",Jack Anderson,ASAP,NA,2018-11-26,IC Creative,http://,JO-1807-133706_1543222872,https://www.technojobs.co.uk/job/2602009/html-developer/,"HTML Developer

West London

6 Week Contract (possible extension)

We are looking for HTML5 experienced contractors to support one of our largest clients.

 

The customer has a high-profile video streaming app that is currently not performing as expected. We've been asked to investigate the problem, before scoping and implementing a suitable solution. the product is a web-based sports streaming app that has a high volume of concurrent users and provides on demand content as well as live streaming.

 

As we haven't been hands-on with the product yet, we don't know what to expect, but both resources will need to be knowledgeable, skilled and self-sufficient hands-on Software Engineers with quantifiable experience working with web apps running in HTML5. They will be expected to diagnose and fix the issues self-sufficiently with minimal support from the customer. Experience of QT Webkit could be an advantage.

 

We have agreed to provide 2 resources, and both would ideally be immediately available

 

 * Initially we are estimating 6-8 weeks work, but this could go on longer dependant on what we find once we get started.

 

 * Ideally, the resources will be able to spend time at the customer's site (in West London). Significant remote working is also a possibility. 

 

 * As this is a contract role, we are hoping to do a 1 stage telephone interview with technical test before making a decision. This should make the process quicker.

HTML, developer, software engineer, London, contract, web developer, frontend, front-end, javascript.","software,html,support,test,qt,html5,developer",West London,Greater London,W12,GB
W4 2LP,[5],2018-11-28 21:44:09,2018-10-31,2018-12-01T00:00,2590955,Ab Initio Developer,CONTRACTOR,"West London,Greater London,W12,GB",Rachel Eccles,ASAP,[450],2018-10-31,Experis IT,http://,BBBH91737_1541006672,https://www.technojobs.co.uk/job/2590955/ab-initio-developer/,"Role: Ab Initio Developer
 Start Date: ASAP 
Location: Osterley 
Duration: 3-6 months 

As a member of the Development Team within Data Technology & operations, you'll help deliver technical solutions that will meet the business requirements of our stakeholders. This will entail analysing, developing, testing and deploying the appropriate solution through the development lifecycle. 

* Produce deliverables that follow the development standards. 
* Produce deliverables within the dates agreed with the project lead. 
* Produce a detailed breakdown of development tasks on projects. 
* Adhere to the end to end change process and raise appropriate paperwork in a timely manner. 
* Work with and assist the other teams within the department and provide technical/domain input. 
* Attend project related meetings to represent the department. 

Your skills: 

* In depth understanding of Data Warehousing best practice and principles. 
* Experience of integration projects on a large-scale environment. 
* Experience of ETL technical design, development and support. 
* Excellent SQL skills and understanding of RDMS. 
* Experience of Netezza. 
* Experience of Unix scripting. 
* Experience in Ab Initio, minimum 3 years. 
* Experience in Python, Java or Spark- desirable but not essential. 
* Demonstrates exceptional communication and interpersonal skills and has a proven ability to influence technical decisions in a fast-moving commercial environment.","unix,testing,sql,java,etl,developer",West London,Greater London,W12,GB
W4 2LP,[5],2018-11-28 21:44:09,2018-11-25,2018-12-25T00:00,2601725,Senior C++ Developer-C++/OpenGL/Android/iOS,FULL_TIME,"London,Greater London,WC2H,GB",Duane Wilson-Clarke,ASAP,[65000],2018-11-25,Understanding Recruitment,http://,DW-78787_1543158018,https://www.technojobs.co.uk/job/2601725/senior-c-developercopenglandroidios/,"Senior C++ Developer-Work for a powerhouse of mobile games

Senior C++ Developer is needed for one the biggest mobile game producers in the world to work on existing and upcoming titles. As a Senior C++ Developer you will be in a large games development team using iOS and Android to work on mobile games which are within the top 10 mobile games.

My client is looking for a Senior C++ Developer who wants to work on complex systems in a fun and energetic environment. As a Senior C++ Developer you will be working on all areas on development from testing to architecture, you will not be short of a challenge.

Key skills you need for the role of Senior C++ Developer:  

 * Strong commercial experience working with C++ 
 * Strong background working in mobile games development 
 * At least a 2.1 from a top university in Computer Science, Physics or Mathematics 

Central London 

&pound;50-65k + Private Medical Insurance, Life Cover, Private Dental Insurance, Gym Membership, Cycle to work scheme, staff events, free breakfast and 25 days holiday

Please apply or if you would like for information contact me, Duane Wilson-Clarke, on [Telephone number removed] , Click here to contact this recruiter Understanding Recruitment is acting as an Employment Agency in relation to this vacancy.","c++,developer,games,android,testing,mathematics,physics",London,Greater London,WC2H,GB
W4 2LP,[5],2018-11-28 21:44:09,2018-11-25,2018-12-25T00:00,2601722,Games Developer-C#/C++/C,FULL_TIME,"London,Greater London,WC2H,GB",Duane Wilson-Clarke,ASAP,[45000],2018-11-25,Understanding Recruitment,http://,DW-78787_1543158012,https://www.technojobs.co.uk/job/2601722/games-developerccc/,"Games Developer - Work on BAFTA winning games

Games Developer is needed for an indie games studio based in Oval, London; as a Games Developer you will need commercial experience with C# or C++. As a Games Developer you working for a small games studio who pride themselves on having a creative approach to making complex games.

As a Games Developer you will bring your expertise to the table as my client aims to release a range of new games early next year. This is create opportunity for someone who likes to create things from scratch, as a Games Developer you will be working a range of technologies.

Key skills needed for a Games Developer:

 * Strong programming knowledge of either C# or C++
 * Used to working with 3D Maths (OpenGL/DirectX)
 * Any experience working with Unity or Unreal Engine would be beneficial

Salary: 30-45k Benefits: 25 Days Holiday, Pension, Life assurance & Private Medical

Oval, London

Please apply or if you would like for information contact me, Duane Wilson-Clarke, on [Telephone number removed] , Click here to contact this recruiter Understanding Recruitment is acting as an Employment Agency in relation to this vacancy.","games,developer,csharp,assurance,c++,c",London,Greater London,WC2H,GB
W4 2LP,[5],2018-11-28 21:44:09,2018-11-20,2018-12-20T00:00,2599937,"E2E Test Manager (Network, OSS / BSS)",FULL_TIME,"West London,Greater London,W12,GB",Leah Lamonby,ASAP,[75000],2018-11-20,Experis IT,http://,BBBH93198_1542725616,https://www.technojobs.co.uk/job/2599937/e2e-test-manager-network-oss-bss/,"E2E Test Manager (network, OSS / BSS systems)
Location: West London 
(Infrequent travel to other locations throughout the UK, Germany and Italy will be required)

We are actively looking to secure a Test Manager to join Experis as one of our expert consultants, delivering services to our clients.

Experis Consultancy is a Global entity with a well-established team with over 1000 consultants on assignment across 20 clients globally. Our UK operation is growing and has very aggressive plans for expansion over the coming years. We form part of the Manpower group of companies that turn over $20 billion a year collectively.

Experis UK have partnerships with major clients across the UK spanning multiple industries; our approach is a very personal one, with both our clients and our own employees. We are passionate about training, technology and career development.

Department Overview 

Our client is Europe's leading entertainment company and serves over 22 million customers across five countries. Home to award-winning teams for everything from Customer Service to Marketing, from Technology to Finance.

The Technology team has an exciting new opportunity for a Test Manager, who will be responsible for the testing of our clients most significant and high profile customer facing products and services developed by the business and/or its technology partners to ensure they meet the specified functionally, technically and operationally fit for purpose. The department provides a cross enterprise technology delivery function, with particular focus on two key product domains - content based products and services and communication based products and services.

Job Purpose/Key Responsibilities 

As a member of the team, you will be responsible for the defining, designing and managing E2E Test and Trial activities across the range of product and service deliveries including but not limited to TV, OTT, Mobile and BB&T for Europe (UK, Ireland, Germany Austria and Italy).

 * Define and design E2E Test and Trial approaches for new and large scale initiatives within the team's delivery portfolio.
 * Lead the E2E test phase of a project, working with test resources from the different delivery teams to ensure all integration defects are found and resolved
 * Lead staff and customer Trials, working with resources from Operations, Product and Tech teams to ensure we are ready to launch relevant new products/services
 * Manage defect process during Test and Trial phases during the project delivery phases
 * Develop and maintain suitable test strategies, methodologies, processes and standards, employing industry best practice.
 * Provide structure and guidance to the test and trial elements of the project and to be the calm voice of reason within the delivery to ensure the focus is on the key priorities.
 * Build strong and collaborative relationships across the business, operational and delivery areas and to be seen as a trusted delivery resource.
 * Innovate to continuously improve project delivery best practice both within the team and externally with a focus on the efficiency and effectiveness of testing through the use of appropriate tools and methodologies.

Role Requirements:

This role will have high visibility within the business: you will be working with all parts of the organisation, involved in end-to-end delivery for the largest and most exciting new launches. It is a challenging and rewarding role, and the successful candidate will need to be self-motivated and resilient.

 * Experience of working within E2E testing with multiple components across network, OSS and BSS systems. Define both E2E test and trial approaches to feed into the overall project and have a track record of delivering UAT test phases within a technical environment
 * Significant experience of managing E2E trials and testing throughout the delivery lifecycle
 * Stakeholder management at Senior Exec level, be able to communicate and translate the technical messages into succinct key updates to the wider executive teams
 * Confident presentation skills to large audiences of varying seniority
 * Excellent communicator and listener, able to translate messages and simplify and summarise problems in a straightforward and succinct manner.
 * Good facilitator, able to resolve tension and increase collaboration towards shared goals and able to build effective relationships with a range of individuals across the organisation.
 * Open to new challenges and seeking to manage projects in domains that are new to you.
 * To be seen as strong delivery resource that can be trusted to run a project and deliver to the business needs. Ability to manage a project collaboratively and understand the complex dynamics that arise in cross functional delivery in a large organisation

 Qualifications: 

 * Honours Degree

If you have the above skills please submit your CV in the first instance.","test,testing,oss,bss,voice",West London,Greater London,W12,GB
W4 2LP,[5],2018-11-28 21:44:10,2018-11-27,2018-12-27T00:00,"2603130,5000060","C# .Net Software Developer       Central London       &amp;pound;50,000-&amp;pound;60,000",FULL_TIME,"London,Greater London,NW1 8EH,GB",,687800,NA,2018-11-27,Evolution Recruitment Solutions Ltd,http://www.evolutionjobs.co.uk,687800,https://www.technojobs.co.uk/job/2603130/c-net-software-developer----central-london----5000060000/,"C# .Net Developer Central London &pound;50-&pound;60k+BenefitsMy client area leading provider of affordable housing, care and support across London and the South East.Reporting to the Software Development Manager, this software developer role will focus on full stack development on primarily greenfield systems.Skills:C#.NetWeb APIAngularJS or equivelantCSSSASSSQL ServerTDDSalary: &pound;50,000-&pound;60,000 + Excellent BenefitsTo apply for this role please contactPeter Bibbyat Evolution Recruitmentvia: Click here to contact this recruiter","software,developer,csharp,support,greenfield,.net",London,Greater London,NW1 8EH,GB
W4 2LP,[5],2018-11-28 21:44:10,2018-11-20,2018-12-20T00:00,2599969,Ganger,CONTRACTOR,"Wembley,Greater London,HA0,GB",Matt Woodall,,NA,2018-11-20,Project Resource Ltd,http://,BBBH67259_1542728015,https://www.technojobs.co.uk/job/2599969/ganger/,"Ganger / Ground works
 
 My Client currently looking for Ganger / Ground Workers with Confined Space Ticket to join our rapidly expanding workforce in Wembley Area. We are looking for motivated and experienced individuals to work to the high standards set by our clients on site.
 The ideal candidate will have a CPCS card and confined space with deep excavation ticket, be reliable, positive attitude and willing to impress the site team.

 Excellent Rate and Immediate Start",it,Wembley,Greater London,HA0,GB
W4 2LP,[5],2018-11-28 21:44:10,2018-11-27,2018-12-27T00:00,2603341,1st Line Support - West London - Contract,CONTRACTOR,"West London,Greater London,W12,GB",,686286,NA,2018-11-27,Evolution Recruitment Solutions Ltd,http://www.evolutionjobs.co.uk,686286,https://www.technojobs.co.uk/job/2603341/1st-line-support-west-london-contract/,"1st Line Support - West London - ContractA 1st Line Support contractor is required for initially a 6-month contract working in West London.This role is part of a wider Security Operations team. You will be responsible for DLP Analysis to support email unblocking and SSL/DLP incident monitoring first line.Key responsibilities:DLP AnalysisSIEM to monitor and analysePrioritise and diagnose security incidentsFacilitate recovery, following resolution of incidentsDocument and close resolved security incidentsApply now if you are interested and available to start and interview immediately.","support,security,ssl,analysis",West London,Greater London,W12,GB
W4 2LP,[5],2018-11-28 21:44:11,2018-11-28,2018-12-28T00:00,2603889,Broadcast Support Administrator (Video on Demand),FULL_TIME,"Isleworth,Greater London,TW7,GB",Gemma Grayson,ASAP,[25000],2018-11-28,Experis IT,http://,BBBH93921_1543412830,https://www.technojobs.co.uk/job/2603889/broadcast-support-administrator-video-on-demand/,"Broadcast Support Administrator (Video on Demand)

We are actively looking to secure a Broadcast Support Administrator to join Experis as one of our expert consultants, delivering services to our clients.

Experis Consultancy is a Global entity with a well-established team with over 1000 consultants on assignment across 20 clients globally. Our UK operation is growing and has very aggressive plans for expansion over the coming years. We form part of the Manpower group of companies that turn over $20 billion a year collectively.

Experis UK have partnerships with major clients across the UK spanning multiple industries; our approach is a very personal one, with both our clients and our own employees. We are passionate about training, technology and career development.

Key Responsibilities: 

 * Receipt of schedule from 3rd party channel schedulers via email
 * Accurate input of schedule data to the in-house tool
 * Storage of historic schedule within Service Integration's SharePoint/Confluence
 * Working closely with the Platform Control colleagues.
 * Communication with both internal and 3rd party stakeholders
 * Escalation of issues to support teams
 * Input into scheduling development with project teams
 * Using various tools to identify VoD asset publishing issues
 * Daily system health checks

Required Skills:

 * Some experience of IT systems/workflows

Preferred Skills:

 * Interest in broadcasting technologies
 * Knowledge of broadcasting systems

Technologies / Skills Sought:

 * Microsoft Office - Outlook, Excel, SharePoint

Behaviours sought:

 * Attention to detail
 * A passion for TV and enthusiasm and aptitude for learning new skills and practices
 * Take pride and ownership in your work
 * Good team player with great communication skills

 

Interested candidates should submit their CV in the first instance. For more information, please contract Gemma Grayson via","support,administrator,sharepoint,microsoft,health",Isleworth,Greater London,TW7,GB
W4 2LP,[5],2018-11-28 21:44:11,2018-11-27,2018-12-27T00:00,2603371,Xamarin Native Mobile Application Developer - &amp;pound;45k to &amp;pound;60k,FULL_TIME,"London,Greater London,SW1V 2RS,GB",,,[60],2018-11-27,Evolution Recruitment Solutions Ltd,http://www.evolutionjobs.co.uk,682066,https://www.technojobs.co.uk/job/2603371/xamarin-native-mobile-application-developer-45k-to-60k/,"Xamarin Native Mobile Application Developer - &pound;45k to &pound;60k - South West London Do you want to work for a nimble, agile and progressive company?Are you interested in being a part of making change and growing something for the future?Would you be driven by motivating and engaging people and making their life/work better? Ifyou have responded yes to anyof the abovethen please don't hesitate to get in touch. I am confident you will be interested in this opportunity!I amcurrently looking for a qualified Xamarin Native Mobile Developer to joinmy client's IT Development team. You will be working with the team to develop and maintain high quality mobile applications.If you're passionate about mobile platforms and translating code into user-friendly apps,I would reallylike to meet you. As a Mobile developer, you'll collaborate with internal teams to develop functional mobile applications,within a fast-paced environment.You willhave the freedom and ability to work autonomusly whilstresponding well togovernance and have a fantastic and welcomed opportunity to establish yourself.Ultimately, as the first offical in-house Mobile Developer in the company, you should be able to design and build the next generation oftheir mobile applications.My ClientThey offer a unique and unrivalled total rewardand recognition solution.Boastingthe widest range of incentives, rewards and benefits, individually designed to fit theircustomers audience, goals and budget.Theyhave a vast number of IT systems - from back office, middle office, client and ordering management and HTML5 Mobile web sites, which are used by external clients as well as Edenred's internal users.With over 20,000 corporate clients over a million end users, IT systems are at the core of our business. They mainly develop using Microsoft technologies (C#, SQL server) and keep up to date with technologies such as MVC, SQL 2012, HTML5, Entity Framework, Node.js and use contemporary methodology to build API enabled platforms.Main Duties:Support the entire application lifecycle (concept, design, test, release and support)Produce fully functional mobile applications writing clean codeGather specific requirements and suggest solutionsWrite unit and UI tests to identify malfunctionsTroubleshoot and debug to optimize performanceDesign interfaces to improve user experienceLiaise with Product innovation team to plan new featuresEnsure new and legacy applications meet quality standardsResearch and suggest new mobile products, applications and protocolsStay up-to-date with new technology trendsOpportunity to 'Cross-Pollinate' into other development areasRequired Skills:EssentialKnowledgeof developing Xamarin Nativeapplications across the full development life cycleProvencommerial background as a Mobile DeveloperDemonstrable portfolio of published and released applications on the App store or the Android marketIn-depth knowledge of at least one programming language like Swift and/or JavaAbility and ambition to work indepently and establish yourself within the role and the projects presented to youDesirableAndroidIOS.NetUIRest Web APIVisual StudioKnowledge ofthird-party libraries and APIsFamiliarity with OOP design principlesExcellent analytical skills with a good problem-solving attitudeAbility to perform in a team environmentBSc degree in Computer Science or relevant fieldPlease get in touch to discuss this role in much more detail, I am eager to see your CV's and keen to let you know more.Speak to you soon,Tom Dennett, Evolution Recruitment.","developer,sql,swift,oop,ui,microsoft,android,html5,agile,node.js",London,Greater London,SW1V 2RS,GB
W4 2LP,[5],2018-11-28 21:44:11,2018-11-27,2018-12-27T00:00,2603104,Lead Technical Architect - Twickenham - Up to &amp;pound;130k OTE,FULL_TIME,"Twickenham,Greater London,TW1,GB",,685787,NA,2018-11-27,Evolution Recruitment Solutions Ltd,http://www.evolutionjobs.co.uk,685787,https://www.technojobs.co.uk/job/2603104/lead-technical-architect-twickenham-up-to-130k-ote/,"Lead Technical Architect - Twickenham - Up to &pound;130kThis is your chance to join an exciting new company at its inception, benefiting from the entrepreneurial spirit of an innovation company, coupled with the financial support of a rapidly growing partner company.Working with technology leaders and inventors, we are operating at the forefront of tech and have created a number of product concepts in wearable sporting technology that will be revolutionary in their application. With a cutting-edge base technology, we are now taking our product development into a number of first of a kind sporting products.RESPONSIBILITIESAbility to architect modern and innovative solutions using cutting edge technology.Hands on architect who can contribute to the codebaseResearch and suggest updates to process and technology regularly to stay relevant.Leadership of the software team both technically and professionally as welTeam alignment around strategy and direction.Alignment with Management on Company Vision, and leadership in the execution of the tangible goals around the software platform.Lead and participate in the conceptual phases of identifying and solving business problems and initiatives.Optimization of the development process.Optimization of the measurement process (e.g. KPIs have been defined, and need to be measured, and also need to roll up into some company reporting mechanism).Constant mentorship and leadership of the Engineering Team. Provide an environment that supports communication, collaboration, and alignment to the bigger vision of the company.Implementation of Performance Tracking Process for development team.Implementation of Automation Processes for platform build and testing.Participation and Thought Leadership in Steering Committees.Optimization of the Product Build LifecycleAPI definitionSKILLSStartup environment commercial exposureCritical ThinkingProduct Management Methodologies (SCRUM, Agile)Relevant Infrastructureexposure (e.g. GCE and AWS)Microservice Architecture exposureAuthentication Standards and Best PracticesDevelopment Standards and Best PracticesContinuous Integration and DeploymentClient/Server Architecture exposure (Mobile, Web via Angular2, ReactJS, ReactNative, etc...)Application Development exposure (Several Product Builds under belt, from first line of code to growth phases)C++ , Java, Swift, etc...Four yrs college degree in Computer Science or equivalent combination of education and work exposurerequired but not essential.Masters in Computer Science preferred but not essential.Sufficient yrs of exposure in three of the following: Java / Android, Objective C or Swift, or C.Sufficient yrs of exposure in Front-end technology stacks, API and Server technologies e.g. MS Web frameworks (including Angular, React JS etc.), XSL/XSLT, Node.js and JavaScripting Languages - Ruby, PowerShell, Linux/Unix Shell scripts, and/or Perl etc.Exposure in two or more of the following databases: MS SQL Server, MySQL, Postgres, Oracle, Mongo, Cassandra.Exposure in the Cloud computing implementation and integration.Implemented components' communications in various protocols, and possibly IoT protocol stacks.Exposure in TDD/BDD.Exposure in implementing high performance, high availability, reliable, and secured software, and know how to scale a system.LANGUAGESC++ , Java, Swift, etc...ESSENTIAL SKILLSFour yrs college degree in Computer Science or equivalent combination of education and work exposure preferred but not essential.Masters in Computer Science preferred but not essential.Significant commercialexposure in three of the following: Java / Android, Objective C or Swift, or C.Significant commercialexposure in Front-end technology stacks, API and Server technologies e.g. MS Web frameworks (including Angular, React JS etc.), XSL/XSLT, Node.js and JavaScripting Languages - Ruby, PowerShell, Linux/Unix Shell scripts, and/or Perl etc.Exposure in two or more of the following databases: MS SQL Server, MySQL, Postgres, Oracle, Mongo, Cassandra.Exposure in the Cloud computing implementation and integration.Implemented components' communications in various protocols, and possibly IoT protocol stacks.Exposure in TDD/BDD.Exposure in implementing high performance, high availability, reliable, and secured software, and know how to scale a system.","architect,unix,tdd,xsl,software,architecture,cloud,sql,java,c,linux,node.js,perl,support,engineering",Twickenham,Greater London,TW1,GB
